mainid,type,isid,indate,inmonth,indays,title,chip,inreasoncode,inreason,class,classname,variety,color,area,sex,name,userTag,asylumnm,asylumtel,asylumaddr,note,photo,weburl,piclocalurl,endDay,createdate
14718,2,AAAIG1090917005,2020-09-17T00:00:00,2020-09,36,AAAIG1090917005,900138001183430,14,拾獲送交,2,貓,混種貓,虎斑白,新莊區,母         ,AAAIG1090917005,AAAIG,新北市八里區公立動物之家,02-26194428,新北市八里區長坑里6鄰長坑道路36號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/39b09a5e-f76a-4fd8-893d-add13df1ccff_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=177007&AcceptNum=AAAIG1090917005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAIG1090917005.jpg,2020/11/04,2020-10-23 15:32:34.877
14758,2,AAAJG1090915001,2020-09-15T00:00:00,2020-09,38,AAAJG1090915001,900138001004739,138,政府捕捉,1,犬,混種狗,黑,萬里區,公         ,AAAJG1090915001,AAAJG,新北市三芝區公立動物之家,02-26365436,新北市三芝區青山路(龍巖人本旁),右前肢截肢,https://asms.coa.gov.tw/Amlapp/Upload/Pic/377ba6e4-0627-4fa0-8bec-20de2ca6d4f4_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176627&AcceptNum=AAAJG1090915001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAJG1090915001.jpg,2020/11/10,2020-10-23 15:32:58.050
14784,2,1091243,2020-09-14T00:00:00,2020-09,39,1091243,,13,動物救援,1,犬,混種狗,虎斑,員山鄉,公         ,1091243,BAAAG,宜蘭縣流浪動物中途之家,039602350 #620,宜蘭縣五結鄉成興村利寶路60號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/f475dea9-1944-4d7c-97f6-1f9791ba21dc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176450&AcceptNum=1091243&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1091243.jpg,2020/11/10,2020-10-23 15:33:04.453
14810,2,109-H033D,2020-09-11T00:00:00,2020-09,42,109-H033D,992007300004667,138,政府捕捉,1,犬,混種狗,黑,虎尾鎮,母         ,109-H033D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/afcc02c7-cc7b-4559-9c80-16171f43547e_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176322&AcceptNum=109-H033D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\109-H033D.jpg,2020/11/10,2020-10-23 15:33:10.687
14837,2,LAAAG1090904A24,2020-09-10T00:00:00,2020-09,43,LAAAG1090904A24,,138,政府捕捉,1,犬,混種狗,黃,林園區,公         ,LAAAG1090904A24,LAAAG,高雄市壽山動物保護教育園區,07-5519059,高雄市鼓山區萬壽路350號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/a5827929-af49-4fb4-82ca-57cc656fcea2_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176115&AcceptNum=LAAAG1090904A24&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAAAG1090904A24.jpg,,2020-10-23 15:33:16.387
14862,2,W090909-11,2020-09-09T00:00:00,2020-09,44,W090909-11,,138,政府捕捉,1,犬,混種狗,黑,新化區,母         ,W090909-11,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,本站動物皆採現場互動面談後評估能否認養，不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/fb137146-3dbe-460b-9d21-17d8928e5afb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=176048&AcceptNum=W090909-11&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W090909-11.jpg,2020/11/10,2020-10-23 15:33:21.843
14888,2,EAAAG1090908005,2020-09-08T00:00:00,2020-09,45,EAAAG1090908005,900138001127820,14,拾獲送交,1,犬,混種狗,黑,三灣鄉,母         ,EAAAG1090908005,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/bfa112c1-f2ff-4d24-91e0-5e84deb773ed_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175755&AcceptNum=EAAAG1090908005&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1090908005.jpg,,2020-10-23 15:33:27.917
14901,2,EAAAG1090907002,2020-09-07T00:00:00,2020-09,46,EAAAG1090907002,900138001127858,138,政府捕捉,1,犬,混種狗,黑,造橋鄉,公         ,EAAAG1090907002,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/133cf1c5-b837-47b6-9a98-97a4720c6c2f_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175657&AcceptNum=EAAAG1090907002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1090907002.jpg,,2020-10-23 15:33:30.820
14927,2,LAABG109090405,2020-09-04T00:00:00,2020-09,49,LAABG109090405,,138,政府捕捉,1,犬,混種狗,黃,燕巢區,母         ,LAABG109090405,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/0d50758c-728a-49f6-9a55-e0d06874d7cb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175505&AcceptNum=LAABG109090405&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109090405.jpg,2020/11/10,2020-10-23 15:33:36.670
14953,2,EAAAG1090902002,2020-09-02T00:00:00,2020-09,51,EAAAG1090902002,900138001127845,14,拾獲送交,2,貓,混種貓,虎斑白,苗栗市,母         ,EAAAG1090902002,EAAAG,苗栗縣生態保育教育中心(動物收容所),037-558228,苗栗縣銅鑼鄉朝陽村6鄰朝北55-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4ae07ed8-ff35-489d-91b8-fc898727e51b_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175075&AcceptNum=EAAAG1090902002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\EAAAG1090902002.jpg,,2020-10-23 15:33:42.457
14979,2,W090901-02,2020-09-01T00:00:00,2020-09,52,W090901-02,,138,政府捕捉,1,犬,混種狗,黑,關廟區,公         ,W090901-02,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/8dbc92ca-7e62-48ba-9fcf-5b579f95243e_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=175072&AcceptNum=W090901-02&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W090901-02.jpg,2020/11/10,2020-10-23 15:34:01.733
15005,2,1091160,2020-08-31T00:00:00,2020-08,53,1091160,,138,政府捕捉,1,犬,混種狗,黑白,五結鄉,母         ,1091160,BAAAG,宜蘭縣流浪動物中途之家,039602350 #620,宜蘭縣五結鄉成興村利寶路60號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/8d4c9c87-ae53-42fd-a51d-50397a163f29_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=174750&AcceptNum=1091160&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1091160.jpg,2020/11/10,2020-10-23 15:34:06.950
15031,2,109-E034D,2020-08-28T00:00:00,2020-08,56,109-E034D,990000003237059,138,政府捕捉,1,犬,混種狗,黑白,斗六市,公         ,109-E034D,IAAAG,雲林縣流浪動物收容所,,,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d09a229e-70c6-46dd-887c-5c778ec2610d_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=174622&AcceptNum=109-E034D&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\109-E034D.jpg,2020/11/10,2020-10-23 15:34:12.330
15070,2,LAABG109081402,2020-08-14T00:00:00,2020-08,70,LAABG109081402,,138,政府捕捉,1,犬,混種狗,黑,燕巢區,公         ,LAABG109081402,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/598db741-d7a2-4102-97d7-d243a76f9774_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=172902&AcceptNum=LAABG109081402&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109081402.jpg,2020/11/10,2020-10-23 15:34:44.037
15096,2,109081303,2020-08-13T00:00:00,2020-08,71,109081303,900073000184696,14,拾獲送交,1,犬,混種,黑,大同區,公         ,109081303,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,8/13所外體內外驅蟲、輕微皮病,https://asms.coa.gov.tw/Amlapp/Upload/Pic/62630_109081303_0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=172746&AcceptNum=109081303&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\109081303.jpg,2020/11/10,2020-10-23 15:34:50.373
15122,2,LAABG109081103,2020-08-11T00:00:00,2020-08,73,LAABG109081103,,138,政府捕捉,1,犬,混種狗,黑,內門區,母         ,LAABG109081103,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/6e40053e-df36-41ba-8af9-474070415693_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=172457&AcceptNum=LAABG109081103&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109081103.jpg,2020/11/10,2020-10-23 15:34:57.057
15148,2,109080804,2020-08-08T00:00:00,2020-08,76,109080804,900073000184694,13,動物救援,2,貓,混種,黑黃,松山區,母         ,109080804,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/62611_109080804_0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=172146&AcceptNum=109080804&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\109080804.jpg,2020/11/10,2020-10-23 15:35:02.420
15174,2,LAABG109080602,2020-08-06T00:00:00,2020-08,78,LAABG109080602,,138,政府捕捉,1,犬,混種狗,黑,彌陀區,公         ,LAABG109080602,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/2637573e-f52b-4cda-afb5-a430a87b1e61_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=171045&AcceptNum=LAABG109080602&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109080602.jpg,2020/11/10,2020-10-23 15:35:07.863
15201,2,LAABG109080414,2020-08-04T00:00:00,2020-08,80,LAABG109080414,,138,政府捕捉,1,犬,混種狗,黃,彌陀區,母         ,LAABG109080414,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/2e2b726b-75db-4e0f-bf20-863d96ae89ef_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=170636&AcceptNum=LAABG109080414&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109080414.jpg,,2020-10-23 15:35:14.513
15214,2,DAAAG1090803003,2020-08-03T00:00:00,2020-08,81,DAAAG1090803003,,138,政府捕捉,1,犬,混種狗,黑白,寶山鄉,母         ,DAAAG1090803003,DAAAG,新竹縣公立動物收容所,03-5519548,新竹縣竹北市縣政五街192號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/2ae90258-aa9d-45d1-86bb-e858b1844d07_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=170415&AcceptNum=DAAAG1090803003&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\DAAAG1090803003.jpg,2020/11/10,2020-10-23 15:35:17.187
15240,2,DAAAG1090731008,2020-07-31T00:00:00,2020-07,84,DAAAG1090731008,,138,政府捕捉,1,犬,混種狗,虎斑,尖石鄉,公         ,DAAAG1090731008,DAAAG,新竹縣公立動物收容所,03-5519548,新竹縣竹北市縣政五街192號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4932497f-9622-4695-a59d-6d538feb4c38_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=170243&AcceptNum=DAAAG1090731008&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\DAAAG1090731008.jpg,2020/11/10,2020-10-23 15:35:33.890
15266,2,LAAAG1090723A25,2020-07-27T00:00:00,2020-07,88,LAAAG1090723A25,,138,政府捕捉,1,犬,混種狗,黑,梓官區,母         ,LAAAG1090723A25,LAAAG,高雄市壽山動物保護教育園區,07-5519059,高雄市鼓山區萬壽路350號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d784b7df-b678-4519-835e-0687816c11ab_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=169420&AcceptNum=LAAAG1090723A25&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAAAG1090723A25.jpg,2020/11/10,2020-10-23 15:35:39.590
15292,2,W090723-04,2020-07-23T00:00:00,2020-07,92,W090723-04,,138,政府捕捉,1,犬,混種狗,黑,南區,公         ,W090723-04,UAAAG,臺南市動物之家灣裡站,06-2964439,臺南市南區省躬里14鄰萬年路580巷92號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/de587326-f5ad-4470-86d6-84d93747ad21_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=169128&AcceptNum=W090723-04&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\W090723-04.jpg,2020/11/10,2020-10-23 15:35:46.467
15318,2,109072101,2020-07-21T00:00:00,2020-07,94,109072101,900073000321114,15,不擬續養,1,犬,混種,黑,,公         ,109072101,VAAAG,臺北市動物之家,02-87913254,臺北市內湖區潭美街852號,已絕育,https://asms.coa.gov.tw/Amlapp/Upload/Pic/61479_109072101_0_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=168754&AcceptNum=109072101&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\109072101.jpg,2020/11/10,2020-10-23 15:35:52.343
15344,2,DAAAG1090717007,2020-07-17T00:00:00,2020-07,98,DAAAG1090717007,,138,政府捕捉,1,犬,混種狗,黑,竹北市,x         ,DAAAG1090717007,DAAAG,新竹縣公立動物收容所,03-5519548,新竹縣竹北市縣政五街192號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4a626754-edcb-46b2-ab88-3e08bbf30c35_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=168540&AcceptNum=DAAAG1090717007&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\DAAAG1090717007.jpg,2020/11/10,2020-10-23 15:35:58.083
15383,2,LAABG109071409,2020-07-14T00:00:00,2020-07,101,LAABG109071409,,138,政府捕捉,1,犬,混種狗,黑,茄萣區,母         ,LAABG109071409,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/7f7c2b8a-457e-49ef-a431-5042a41f8326_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=167959&AcceptNum=LAABG109071409&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109071409.jpg,2020/11/10,2020-10-23 15:36:07.823
15409,2,AAAEG1090712001,2020-07-12T00:00:00,2020-07,103,AAAEG1090712001,,138,政府捕捉,1,犬,混種狗,黑,中和區,母         ,AAAEG1090712001,AAAEG,新北市中和區公立動物之家,02-86685547,新北市中和區興南路三段100號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/a255a0f3-2749-4c16-a70b-6296407af553_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=167755&AcceptNum=AAAEG1090712001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAEG1090712001.jpg,2020/11/10,2020-10-23 15:36:13.880
15435,2,AAAFG1090708001,2020-07-08T00:00:00,2020-07,107,AAAFG1090708001,,138,政府捕捉,1,犬,混種狗,黑,淡水區,母         ,AAAFG1090708001,AAAFG,新北市淡水區公立動物之家,02-26267558,新北市淡水區下圭柔山91之3號,"管制號：038651, 1090717五合一疫苗，狂犬病疫苗，晶片：900138001100481",https://asms.coa.gov.tw/Amlapp/Upload/Pic/176f7d7c-6182-4904-b80a-58f2861879bb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=167366&AcceptNum=AAAFG1090708001&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAAFG1090708001.jpg,2020/11/10,2020-10-23 15:36:31.590
15462,2,1090706D05,2020-07-06T00:00:00,2020-07,109,1090706D05,900004200012893,15,不擬續養,1,犬,混種狗,黑黃,金城鎮,母         ,1090706D05,YAAAG,金門縣動物收容中心,082-336625,金門縣金湖鎮裕民農莊20號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/cb89bd54-05d9-4ca6-9019-33b6fb847c5a_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=167159&AcceptNum=1090706D05&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1090706D05.jpg,2020/11/10,2020-10-23 15:36:37.567
15489,2,LAAAG1090629R8,2020-07-02T00:00:00,2020-07,113,LAAAG1090629R8,,13,動物救援,1,犬,混種狗,黃,左營區,公         ,LAAAG1090629R8,LAAAG,高雄市壽山動物保護教育園區,07-5519059,高雄市鼓山區萬壽路350號,109.6.29進場,https://asms.coa.gov.tw/Amlapp/Upload/Pic/ce35051a-4ec2-4eeb-9b3f-0cdfcbabebbc_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=166590&AcceptNum=LAAAG1090629R8&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAAAG1090629R8.jpg,2020/11/10,2020-10-23 15:36:43.510
15515,2,LAABG109062902,2020-06-29T00:00:00,2020-06,116,LAABG109062902,,138,政府捕捉,1,犬,混種狗,黑,美濃區,母         ,LAABG109062902,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,腳黃.左前肢傷,https://asms.coa.gov.tw/Amlapp/Upload/Pic/178e2556-72cf-407c-a4c1-9111df1cfadb_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=166199&AcceptNum=LAABG109062902&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109062902.jpg,,2020-10-23 15:36:50.210
15541,2,RAAAG1090623014,2020-06-22T00:00:00,2020-06,123,RAAAG1090623014,990002000015068,14,拾獲送交,2,貓,混種貓,三花,東區,x         ,RAAAG1090623014,RAAAG,新竹市動物保護教育園區,03-5368329,新竹市南寮里海濱路250號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/77be810a-4c44-4607-bea5-629da0ba4566_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=165770&AcceptNum=RAAAG1090623014&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\RAAAG1090623014.jpg,2020/11/10,2020-10-23 15:36:56.250
15568,2,MAAAG1090623002,2020-06-19T00:00:00,2020-06,126,MAAAG1090623002,900073000293530,138,政府捕捉,1,犬,高山犬,黑,屏東市,母         ,MAAAG1090623002,MAAAG,屏東縣公立犬貓中途之家,0905-981-077,屏東縣內埔鄉學府路1號(屏東科技大學內),,https://asms.coa.gov.tw/Amlapp/Upload/Pic/9e3698aa-6119-4718-aef1-f6e730350068_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=165767&AcceptNum=MAAAG1090623002&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\MAAAG1090623002.jpg,2020/11/10,2020-10-23 15:37:02.427
15594,2,S090617-06,2020-06-17T00:00:00,2020-06,128,S090617-06,992007300015202,138,政府捕捉,1,犬,混種狗,黑,善化區,公         ,S090617-06,UAABG,臺南市動物之家善化站,06-5832399,臺南市善化區東昌里東勢寮1~19號,本站動物皆採現場互動面談後評估能否認養 不接受系統上的預約,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4291dbd8-3a43-416c-936f-ba9dfecffc8c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=165029&AcceptNum=S090617-06&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\S090617-06.jpg,2020/11/10,2020-10-23 15:37:08.197
15620,2,1090797,2020-06-12T00:00:00,2020-06,133,1090797,,13,動物救援,1,犬,混種狗,黑,冬山鄉,母         ,1090797,BAAAG,宜蘭縣流浪動物中途之家,039602350 #620,宜蘭縣五結鄉成興村利寶路60號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/d93fdf54-a82b-4eaa-8a53-342b7701019c_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=164433&AcceptNum=1090797&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\1090797.jpg,2020/11/06,2020-10-23 15:37:13.597
15646,2,AAADG2020060905,2020-06-09T00:00:00,2020-06,136,AAADG2020060905,990000001114188,138,政府捕捉,1,犬,混種狗,黑,三峽區,母         ,AAADG2020060905,AAADG,新北市板橋區公立動物之家,02-89662158,新北市板橋區板城路28-1號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/02dce17c-3752-4495-9b60-09cd593a1155_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=163787&AcceptNum=AAADG2020060905&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\AAADG2020060905.jpg,2020/11/10,2020-10-23 15:37:31.737
15673,2,CAAAG1090603007,2020-06-03T00:00:00,2020-06,142,CAAAG1090603007,900138000902738,138,政府捕捉,2,貓,混種貓,黑黃,中壢區,母         ,CAAAG1090603007,CAAAG,桃園市動物保護教育園區,03-4861760,桃園市新屋區永興里3鄰藻礁路1668號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/9f0c8b85-991f-452a-a82e-5a1f35e87e30_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=162701&AcceptNum=CAAAG1090603007&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\CAAAG1090603007.jpg,2020/11/10,2020-10-23 15:37:37.923
15699,2,LAABG109060122,2020-06-01T00:00:00,2020-06,144,LAABG109060122,,138,政府捕捉,1,犬,混種狗,黃,茄萣區,母         ,LAABG109060122,LAABG,高雄市燕巢動物保護關愛園區,07-6051002,高雄市燕巢區師大路98號,,https://asms.coa.gov.tw/Amlapp/Upload/Pic/4f49f0e7-3ee9-4839-8178-24cd70b2fe04_org.jpg,https://asms.coa.gov.tw/Amlapp/App/AnnounceList.aspx?Id=162666&AcceptNum=LAABG109060122&PageType=Adopt,C:\Users\miomio-NB\Desktop\PythonII_¸ê®ÆÂ^¨ú(ª¦ÂÎ)_´Á¥½§@·~_¤½À]\pic\LAABG109060122.jpg,2020/11/10,2020-10-23 15:37:44.230
